Model:,EDU-X 1002A,,Time (s),1 (VOLT),
,,,-0.90944,0.00322989991400391,
,,,-0.9094,-0.00320225988980383,
,,,-0.90936,-0.0144585395464674,
,,,-0.90932,-0.0088303997181356,
,,,-0.90928,-0.0200866793747991,
,,,-0.90924,-0.0192826593993232,
,,,-0.9092,-0.0249107992276549,
,,,-0.90916,-0.0249107992276549,
,,,-0.90912,-0.0128504995955154,
,,,-0.90908,-0.0104384396690875,
,,,-0.90904,-0.0112424596445635,
,,,-0.909,-0.00641833979170769,
,,,-0.90896,1.38200121000409E-05,
,,,-0.90892,0.00644597981590778,
,,,-0.90888,0.0112700996687636,
,,,-0.90884,0.0217223593499511,
,,,-0.9088,0.0217223593499511,
,,,-0.90876,0.0233303993009031,
,,,-0.90872,0.0217223593499511,
,,,-0.90868,0.025742459227331,
,,,-0.90864,0.024134419276379,
,,,-0.9086,0.0136821595951915,
,,,-0.90856,0.00885803974233568,
,,,-0.90852,0.0120741196442395,
,,,-0.90848,0.00805401976685971,
,,,-0.90844,-0.000790199963375926,
,,,-0.9084,-0.00400627986527979,
,,,-0.90836,-0.0176746194483712,
,,,-0.90832,-0.0168705994728953,
,,,-0.90828,-0.0144585395464674,
,,,-0.90824,-0.0216947193257511,
,,,-0.9082,-0.0289308991050348,
,,,-0.90816,-0.022498739301227,
,,,-0.90812,-0.023302759276703,
,,,-0.90808,-0.00722235976718366,
,,,-0.90804,-0.00963441969361156,
,,,-0.908,0.00162185996305197,
,,,-0.90796,-0.00400627986527979,
,,,-0.90792,0.00564195984043181,
,,,-0.90788,0.0144861795706674,
,,,-0.90784,0.0225263793254271,
,,,-0.9078,0.0233303993009031,
,,,-0.90776,0.026546479202807,
,,,-0.90772,0.0297625591047108,
,,,-0.90768,0.024938439251855,
,,,-0.90764,0.0305665790801868,
,,,-0.9076,0.0128781396197155,
,,,-0.90756,0.0112700996687636,
,,,-0.90752,0.00644597981590778,
,,,-0.90748,0.00242587993852794,
,,,-0.90744,0.00805401976685971,
,,,-0.9074,-0.0184786394238472,
,,,-0.90736,-0.0144585395464674,
,,,-0.90732,-0.0176746194483712,
,,,-0.90728,-0.023302759276703,
,,,-0.90724,-0.0208906993502751,
,,,-0.9072,-0.022498739301227,
,,,-0.90716,-0.0200866793747991,
,,,-0.90712,-0.0160665794974193,
,,,-0.90708,-0.0112424596445635,
,,,-0.90704,-0.00963441969361156,
,,,-0.907,1.38200121000409E-05,
,,,-0.90696,0.00564195984043181,
,,,-0.90692,0.00885803974233568,
,,,-0.90688,0.0225263793254271,
,,,-0.90684,0.0168982394970953,
,,,-0.9068,0.0209183393744752,
,,,-0.90676,0.0289585391292349,
,,,-0.90672,0.0217223593499511,
,,,-0.90668,0.0361947189085186,
,,,-0.90664,0.0233303993009031,
,,,-0.9066,0.0217223593499511,
,,,-0.90656,0.0136821595951915,
,,,-0.90652,0.00885803974233568,
,,,-0.90648,0.00564195984043181,
,,,-0.90644,1.38200121000409E-05,
,,,-0.9064,-0.000790199963375926,
,,,-0.90636,-0.022498739301227,
,,,-0.90632,-0.0136545195709914,
,,,-0.90628,-0.0168705994728953,
,,,-0.90624,-0.0184786394238472,
,,,-0.9062,-0.0281268791295588,
,,,-0.90616,-0.0168705994728953,
,,,-0.90612,-0.0112424596445635,
,,,-0.90608,-0.0265188391786069,
,,,-0.90604,-0.0144585395464674,
,,,-0.906,-0.00239823991432786,
,,,-0.90596,-0.00159421993885189,
,,,-0.90592,0.0136821595951915,
,,,-0.90588,0.0136821595951915,
,,,-0.90584,0.0144861795706674,
,,,-0.9058,0.0185062794480473,
,,,-0.90576,0.0289585391292349,
,,,-0.90572,0.024134419276379,
,,,-0.90568,0.026546479202807,
,,,-0.90564,0.0209183393744752,
,,,-0.9056,0.0225263793254271,
,,,-0.90556,0.0152901995461434,
,,,-0.90552,0.00966205971781164,
,,,-0.90548,0.00162185996305197,
,,,-0.90544,0.000817839987576008,
,,,-0.9054,-0.00722235976718366,
,,,-0.90536,-0.0112424596445635,
,,,-0.90532,-0.0168705994728953,
,,,-0.90528,-0.0168705994728953,
,,,-0.90524,-0.0152625595219433,
,,,-0.9052,-0.0265188391786069,
,,,-0.90516,-0.0281268791295588,
,,,-0.90512,-0.0200866793747991,
,,,-0.90508,-0.0184786394238472,
,,,-0.90504,-0.0120464796200395,
,,,-0.905,-0.00802637974265963,
,,,-0.90496,0.000817839987576008,
,,,-0.90492,0.00644597981590778,
,,,-0.90488,0.0120741196442395,
,,,-0.90484,0.0168982394970953,
,,,-0.9048,0.0201143193989992,
,,,-0.90476,0.026546479202807,
,,,-0.90472,0.0281545191537589,
,,,-0.90468,0.0217223593499511,
,,,-0.90464,0.0217223593499511,
,,,-0.9046,0.0225263793254271,
,,,-0.90456,0.0177022594725713,
,,,-0.90452,0.00885803974233568,
,,,-0.90448,-0.00320225988980383,
,,,-0.90444,-0.00400627986527979,
,,,-0.9044,-0.00963441969361156,
,,,-0.90436,-0.0152625595219433,
,,,-0.90432,-0.0216947193257511,
,,,-0.90428,-0.0208906993502751,
,,,-0.90424,-0.0216947193257511,
,,,-0.9042,-0.024106779252179,
,,,-0.90416,-0.0192826593993232,
,,,-0.90412,-0.0184786394238472,
,,,-0.90408,-0.0144585395464674,
,,,-0.90404,-0.0136545195709914,
,,,-0.904,-0.00400627986527979,
,,,-0.90396,0.00403391988947988,
,,,-0.90392,0.00162185996305197,
,,,-0.90388,0.0112700996687636,
,,,-0.90384,0.0160942195216194,
,,,-0.9038,0.0225263793254271,
,,,-0.90376,0.0233303993009031,
,,,-0.90372,0.0289585391292349,
,,,-0.90368,0.024938439251855,
,,,-0.90364,0.0193102994235232,
,,,-0.9036,0.0168982394970953,
,,,-0.90356,-0.00239823991432786,
,,,-0.90352,0.0144861795706674,
,,,-0.90348,0.00805401976685971,
,,,-0.90344,-0.00481029984075576,
,,,-0.9034,-0.0088303997181356,
,,,-0.90336,-0.0176746194483712,
,,,-0.90332,0.00724999979138374,
,,,-0.90328,-0.024106779252179,
,,,-0.90324,-0.0265188391786069,
,,,-0.9032,-0.0160665794974193,
,,,-0.90316,-0.022498739301227,
,,,-0.90312,-0.0184786394238472,
,,,-0.90308,-0.0200866793747991,
,,,-0.90304,-0.0144585395464674,
,,,-0.903,-0.0160665794974193,
,,,-0.90296,0.00242587993852794,
,,,-0.90292,0.00805401976685971,
,,,-0.90288,0.0152901995461434,
,,,-0.90284,0.0136821595951915,
,,,-0.9028,0.0217223593499511,
,,,-0.90276,0.0185062794480473,
,,,-0.90272,0.024938439251855,
,,,-0.90268,0.0185062794480473,
,,,-0.90264,0.0193102994235232,
,,,-0.9026,0.0185062794480473,
,,,-0.90256,0.0160942195216194,
,,,-0.90252,0.0120741196442395,
,,,-0.90248,0.00724999979138374,
,,,-0.90244,-0.000790199963375926,
,,,-0.9024,-0.0136545195709914,
,,,-0.90236,-0.0192826593993232,
,,,-0.90232,-0.0152625595219433,
,,,-0.90228,-0.0200866793747991,
,,,-0.90224,-0.0168705994728953,
,,,-0.9022,-0.024106779252179,
,,,-0.90216,-0.0176746194483712,
,,,-0.90212,-0.0184786394238472,
,,,-0.90208,-0.00963441969361156,
,,,-0.90204,-0.0144585395464674,
,,,-0.902,-0.00641833979170769,
,,,-0.90196,0.00322989991400391,
,,,-0.90192,0.00403391988947988,
,,,-0.90188,0.00724999979138374,
,,,-0.90184,0.0152901995461434,
,,,-0.9018,0.025742459227331,
,,,-0.90176,0.024134419276379,
,,,-0.90172,0.0225263793254271,
,,,-0.90168,0.0225263793254271,
,,,-0.90164,0.0209183393744752,
,,,-0.9016,0.0177022594725713,
,,,-0.90156,0.0201143193989992,
,,,-0.90152,0.00805401976685971,
,,,-0.90148,0.00162185996305197,
,,,-0.90144,-0.0088303997181356,
,,,-0.9014,-0.0160665794974193,
,,,-0.90136,-0.0112424596445635,
,,,-0.90132,-0.0176746194483712,
,,,-0.90128,-0.0152625595219433,
,,,-0.90124,-0.0176746194483712,
,,,-0.9012,-0.0265188391786069,
,,,-0.90116,-0.0168705994728953,
,,,-0.90112,-0.0281268791295588,
,,,-0.90108,-0.0144585395464674,
,,,-0.90104,-0.00722235976718366,
,,,-0.901,-0.00802637974265963,
,,,-0.90096,-0.000790199963375926,
,,,-0.90092,0.00805401976685971,
,,,-0.90088,0.0120741196442395,
,,,-0.90084,0.0201143193989992,
,,,-0.9008,0.0225263793254271,
,,,-0.90076,0.0217223593499511,
,,,-0.90072,0.0185062794480473,
,,,-0.90068,0.025742459227331,
,,,-0.90064,0.0225263793254271,
,,,-0.9006,0.0120741196442395,
,,,-0.90056,0.0152901995461434,
,,,-0.90052,0.00885803974233568,
,,,-0.90048,0.00242587993852794,
,,,-0.90044,-0.00481029984075576,
,,,-0.9004,-0.0088303997181356,
,,,-0.90036,-0.00481029984075576,
,,,-0.90032,-0.0192826593993232,
,,,-0.90028,-0.024106779252179,
,,,-0.90024,-0.0216947193257511,
,,,-0.9002,-0.022498739301227,
,,,-0.90016,-0.0200866793747991,
,,,-0.90012,-0.0152625595219433,
,,,-0.90008,-0.0200866793747991,
,,,-0.90004,-0.0136545195709914,
,,,-0.9,-0.0144585395464674,
,,,-0.89996,0.00162185996305197,
,,,-0.89992,0.0112700996687636,
,,,-0.89988,0.0201143193989992,
,,,-0.89984,0.0144861795706674,
,,,-0.8998,0.024938439251855,
,,,-0.89976,0.024134419276379,
,,,-0.89972,0.0217223593499511,
,,,-0.89968,0.0289585391292349,
,,,-0.89964,0.0217223593499511,
,,,-0.8996,0.0201143193989992,
,,,-0.89956,0.0152901995461434,
,,,-0.89952,0.0128781396197155,
,,,-0.89948,0.00966205971781164,
,,,-0.89944,-0.00963441969361156,
,,,-0.8994,-0.00320225988980383,
,,,-0.89936,-0.0160665794974193,
,,,-0.89932,-0.0168705994728953,
,,,-0.89928,-0.0136545195709914,
,,,-0.89924,-0.024106779252179,
,,,-0.8992,-0.023302759276703,
,,,-0.89916,-0.0297349190805107,
,,,-0.89912,-0.0216947193257511,
,,,-0.89908,-0.0128504995955154,
,,,-0.89904,-0.0136545195709914,
,,,-0.899,-0.00320225988980383,
,,,-0.89896,0.00724999979138374,
,,,-0.89892,0.00483793986495584,
,,,-0.89888,0.0104660796932876,
,,,-0.89884,0.0152901995461434,
,,,-0.8988,0.0185062794480473,
,,,-0.89876,0.0217223593499511,
,,,-0.89872,0.024938439251855,
,,,-0.89868,0.0305665790801868,
,,,-0.89864,0.025742459227331,
,,,-0.8986,0.0177022594725713,
,,,-0.89856,0.0136821595951915,
,,,-0.89852,0.0152901995461434,
,,,-0.89848,0.0104660796932876,
,,,-0.89844,1.38200121000409E-05,
,,,-0.8984,-0.0112424596445635,
,,,-0.89836,-0.0160665794974193,
,,,-0.89832,-0.023302759276703,
,,,-0.89828,-0.0192826593993232,
,,,-0.89824,-0.0257148192031309,
,,,-0.8982,-0.0216947193257511,
,,,-0.89816,-0.0200866793747991,
,,,-0.89812,-0.0176746194483712,
,,,-0.89808,-0.0208906993502751,
,,,-0.89804,-0.00722235976718366,
,,,-0.898,-0.00561431981623173,
,,,-0.89796,-0.00802637974265963,
,,,-0.89792,0.00644597981590778,
,,,-0.89788,0.0160942195216194,
,,,-0.89784,0.0168982394970953,
,,,-0.8978,0.025742459227331,
,,,-0.89776,0.0209183393744752,
,,,-0.89772,0.026546479202807,
,,,-0.89768,0.0225263793254271,
,,,-0.89764,0.025742459227331,
,,,-0.8976,0.0160942195216194,
,,,-0.89756,0.0128781396197155,
,,,-0.89752,0.00403391988947988,
,,,-0.89748,1.38200121000409E-05,
,,,-0.89744,0.00242587993852794,
,,,-0.8974,-0.0112424596445635,
,,,-0.89736,-0.00802637974265963,
,,,-0.89732,-0.0184786394238472,
,,,-0.89728,-0.0377751188352704,
,,,-0.89724,-0.0281268791295588,
,,,-0.8972,-0.0337550189578906,
,,,-0.89716,-0.0208906993502751,
,,,-0.89712,-0.0265188391786069,
,,,-0.89708,-0.00641833979170769,
,,,-0.89704,-0.0160665794974193,
,,,-0.897,-0.00722235976718366,
,,,-0.89696,0.000817839987576008,
,,,-0.89692,0.000817839987576008,
,,,-0.89688,0.00805401976685971,
,,,-0.89684,0.0177022594725713,
,,,-0.8968,0.0160942195216194,
,,,-0.89676,0.0201143193989992,
,,,-0.89672,0.0160942195216194,
,,,-0.89668,0.025742459227331,
,,,-0.89664,0.0177022594725713,
,,,-0.8966,0.024938439251855,
,,,-0.89656,0.0136821595951915,
,,,-0.89652,-0.00320225988980383,
,,,-0.89648,0.00805401976685971,
,,,-0.89644,-0.00239823991432786,
,,,-0.8964,-0.00802637974265963,
,,,-0.89636,-0.0144585395464674,
,,,-0.89632,-0.022498739301227,
,,,-0.89628,-0.0297349190805107,
,,,-0.89624,-0.0321469790069386,
,,,-0.8962,-0.0160665794974193,
,,,-0.89616,-0.024106779252179,
,,,-0.89612,-0.022498739301227,
,,,-0.89608,-0.0168705994728953,
,,,-0.89604,-0.0112424596445635,
,,,-0.896,-0.0160665794974193,
,,,-0.89596,0.0112700996687636,
,,,-0.89592,1.38200121000409E-05,
,,,-0.89588,0.00885803974233568,
,,,-0.89584,0.0120741196442395,
,,,-0.8958,0.0185062794480473,
,,,-0.89576,0.0209183393744752,
,,,-0.89572,0.0281545191537589,
,,,-0.89568,0.0225263793254271,
,,,-0.89564,0.0209183393744752,
,,,-0.8956,0.0225263793254271,
,,,-0.89556,0.0136821595951915,
,,,-0.89552,0.00162185996305197,
,,,-0.89548,-0.000790199963375926,
,,,-0.89544,-0.00239823991432786,
,,,-0.8954,-0.00963441969361156,
,,,-0.89536,-0.0088303997181356,
,,,-0.89532,-0.0176746194483712,
,,,-0.89528,-0.0184786394238472,
,,,-0.89524,-0.0265188391786069,
,,,-0.8952,-0.022498739301227,
,,,-0.89516,-0.0216947193257511,
,,,-0.89512,-0.0152625595219433,
,,,-0.89508,-0.0168705994728953,
,,,-0.89504,-0.0128504995955154,
,,,-0.895,-0.00722235976718366,
,,,-0.89496,0.00403391988947988,
,,,-0.89492,0.00885803974233568,
,,,-0.89488,0.0136821595951915,
,,,-0.89484,0.0128781396197155,
,,,-0.8948,0.0177022594725713,
,,,-0.89476,0.0168982394970953,
,,,-0.89472,0.0225263793254271,
,,,-0.89468,0.0177022594725713,
,,,-0.89464,0.0233303993009031,
,,,-0.8946,0.0185062794480473,
,,,-0.89456,0.0160942195216194,
,,,-0.89452,0.0120741196442395,
,,,-0.89448,0.00724999979138374,
,,,-0.89444,-0.00561431981623173,
,,,-0.8944,-0.00481029984075576,
,,,-0.89436,-0.0216947193257511,
,,,-0.89432,-0.0144585395464674,
,,,-0.89428,-0.024106779252179,
,,,-0.89424,-0.0297349190805107,
,,,-0.8942,-0.0249107992276549,
,,,-0.89416,-0.024106779252179,
,,,-0.89412,-0.0192826593993232,
,,,-0.89408,-0.0192826593993232,
,,,-0.89404,-0.00239823991432786,
,,,-0.894,-0.00802637974265963,
,,,-0.89396,-0.00561431981623173,
,,,-0.89392,0.00805401976685971,
,,,-0.89388,0.00805401976685971,
,,,-0.89384,0.0144861795706674,
,,,-0.8938,0.0193102994235232,
,,,-0.89376,0.0603153181727976,
,,,-0.89372,0.0168982394970953,
,,,-0.89368,0.0273504991782829,
,,,-0.89364,0.024938439251855,
,,,-0.8936,0.0104660796932876,
,,,-0.89356,0.0305665790801868,
,,,-0.89352,0.0136821595951915,
,,,-0.89348,0.00242587993852794,
,,,-0.89344,-0.00320225988980383,
,,,-0.8934,-0.0088303997181356,
,,,-0.89336,-0.0128504995955154,
,,,-0.89332,-0.0281268791295588,
,,,-0.89328,-0.023302759276703,
,,,-0.89324,-0.0176746194483712,
,,,-0.8932,-0.0208906993502751,
,,,-0.89316,-0.0257148192031309,
,,,-0.89312,-0.0184786394238472,
,,,-0.89308,-0.00802637974265963,
,,,-0.89304,-0.0120464796200395,
,,,-0.893,-0.00400627986527979,
,,,-0.89296,0.00162185996305197,
,,,-0.89292,0.0120741196442395,
,,,-0.89288,0.0120741196442395,
,,,-0.89284,0.0144861795706674,
,,,-0.8928,0.0152901995461434,
,,,-0.89276,0.0209183393744752,
,,,-0.89272,0.0305665790801868,
,,,-0.89268,0.024134419276379,
,,,-0.89264,0.0217223593499511,
,,,-0.8926,0.0217223593499511,
,,,-0.89256,0.0120741196442395,
,,,-0.89252,0.00885803974233568,
,,,-0.89248,0.000817839987576008,
,,,-0.89244,-0.00802637974265963,
,,,-0.8924,-0.00400627986527979,
,,,-0.89236,-0.00963441969361156,
,,,-0.89232,-0.0192826593993232,
,,,-0.89228,-0.0168705994728953,
,,,-0.89224,-0.0192826593993232,
,,,-0.8922,-0.0273228591540828,
,,,-0.89216,-0.0273228591540828,
,,,-0.89212,-0.0216947193257511,
,,,-0.89208,-0.00802637974265963,
,,,-0.89204,-0.0136545195709914,
,,,-0.892,-0.00481029984075576,
,,,-0.89196,-0.00561431981623173,
,,,-0.89192,0.00564195984043181,
,,,-0.89188,0.0136821595951915,
,,,-0.89184,0.0144861795706674,
,,,-0.8918,0.0209183393744752,
,,,-0.89176,0.026546479202807,
,,,-0.89172,0.0233303993009031,
,,,-0.89168,0.024938439251855,
,,,-0.89164,0.0185062794480473,
,,,-0.8916,0.0120741196442395,
,,,-0.89156,0.0112700996687636,
,,,-0.89152,0.0217223593499511,
,,,-0.89148,-0.00400627986527979,
,,,-0.89144,-0.00400627986527979,
,,,-0.8914,0.000817839987576008,
,,,-0.89136,-0.0128504995955154,
,,,-0.89132,-0.0200866793747991,
,,,-0.89128,-0.0216947193257511,
,,,-0.89124,-0.022498739301227,
,,,-0.8912,-0.022498739301227,
,,,-0.89116,-0.0184786394238472,
,,,-0.89112,-0.00963441969361156,
,,,-0.89108,-0.0128504995955154,
,,,-0.89104,-0.0112424596445635,
,,,-0.891,-0.0120464796200395,
,,,-0.89096,-0.00159421993885189,
,,,-0.89092,0.00805401976685971,
,,,-0.89088,0.00885803974233568,
,,,-0.89084,0.0136821595951915,
,,,-0.8908,0.0168982394970953,
,,,-0.89076,0.0281545191537589,
,,,-0.89072,0.0193102994235232,
,,,-0.89068,0.024134419276379,
,,,-0.89064,0.0185062794480473,
,,,-0.8906,0.0233303993009031,
,,,-0.89056,0.0128781396197155,
,,,-0.89052,0.0136821595951915,
,,,-0.89048,0.00966205971781164,
,,,-0.89044,0.00483793986495584,
,,,-0.8904,-0.0112424596445635,
,,,-0.89036,-0.00159421993885189,
,,,-0.89032,-0.0128504995955154,
,,,-0.89028,-0.022498739301227,
,,,-0.89024,-0.0200866793747991,
,,,-0.8902,-0.0144585395464674,
,,,-0.89016,-0.0200866793747991,
,,,-0.89012,-0.0176746194483712,
,,,-0.89008,-0.0200866793747991,
,,,-0.89004,-0.00963441969361156,
,,,-0.89,-0.00722235976718366,
,,,-0.88996,-0.00641833979170769,
,,,-0.88992,-0.00159421993885189,
,,,-0.88988,0.00644597981590778,
,,,-0.88984,0.0168982394970953,
,,,-0.8898,0.026546479202807,
,,,-0.88976,0.0321746190311387,
,,,-0.88972,0.0297625591047108,
,,,-0.88968,0.0209183393744752,
,,,-0.88964,0.0217223593499511,
,,,-0.8896,0.0193102994235232,
,,,-0.88956,0.0128781396197155,
,,,-0.88952,0.0104660796932876,
,,,-0.88948,0.00966205971781164,
,,,-0.88944,0.000817839987576008,
,,,-0.8894,-0.0112424596445635,
,,,-0.88936,-0.0216947193257511,
,,,-0.88932,-0.022498739301227,
,,,-0.88928,-0.0176746194483712,
,,,-0.88924,-0.0249107992276549,
,,,-0.8892,-0.023302759276703,
,,,-0.88916,-0.0192826593993232,
,,,-0.88912,-0.0208906993502751,
,,,-0.88908,-0.0112424596445635,
,,,-0.88904,-0.00802637974265963,
,,,-0.889,-0.00802637974265963,
,,,-0.88896,0.00564195984043181,
,,,-0.88892,0.0112700996687636,
,,,-0.88888,0.0144861795706674,
,,,-0.88884,0.0201143193989992,
,,,-0.8888,0.0225263793254271,
,,,-0.88876,0.0289585391292349,
,,,-0.88872,0.0273504991782829,
,,,-0.88868,0.0273504991782829,
,,,-0.88864,0.024938439251855,
,,,-0.8886,0.0185062794480473,
,,,-0.88856,0.0233303993009031,
,,,-0.88852,0.0136821595951915,
,,,-0.88848,0.00483793986495584,
,,,-0.88844,-0.00239823991432786,
,,,-0.8884,-0.00722235976718366,
,,,-0.88836,-0.0120464796200395,
,,,-0.88832,-0.0208906993502751,
,,,-0.88828,-0.022498739301227,
,,,-0.88824,-0.0265188391786069,
,,,-0.8882,-0.022498739301227,
,,,-0.88816,-0.0281268791295588,
,,,-0.88812,-0.0208906993502751,
,,,-0.88808,-0.0104384396690875,
,,,-0.88804,-0.0088303997181356,
,,,-0.888,-0.00400627986527979,
,,,-0.88796,0.00242587993852794,
,,,-0.88792,0.00564195984043181,
,,,-0.88788,0.0168982394970953,
,,,-0.88784,0.0136821595951915,
,,,-0.8878,0.0225263793254271,
,,,-0.88776,0.0185062794480473,
,,,-0.88772,0.0225263793254271,
,,,-0.88768,0.024938439251855,
,,,-0.88764,0.0217223593499511,
,,,-0.8876,0.0233303993009031,
,,,-0.88756,0.0209183393744752,
,,,-0.88752,0.00483793986495584,
,,,-0.88748,0.00403391988947988,
,,,-0.88744,-0.0160665794974193,
,,,-0.8874,-0.0088303997181356,
,,,-0.88736,-0.00963441969361156,
,,,-0.88732,-0.0208906993502751,
,,,-0.88728,-0.0281268791295588,
,,,-0.88724,-0.024106779252179,
,,,-0.8872,-0.022498739301227,
,,,-0.88716,-0.0200866793747991,
,,,-0.88712,-0.0216947193257511,
,,,-0.88708,-0.0112424596445635,
,,,-0.88704,-0.00802637974265963,
,,,-0.887,-0.00239823991432786,
,,,-0.88696,0.00805401976685971,
,,,-0.88692,0.0120741196442395,
,,,-0.88688,0.0217223593499511,
,,,-0.88684,0.0201143193989992,
,,,-0.8868,0.0209183393744752,
,,,-0.88676,0.0313705990556628,
,,,-0.88672,0.0281545191537589,
,,,-0.88668,0.0217223593499511,
,,,-0.88664,0.0217223593499511,
,,,-0.8866,0.0193102994235232,
,,,-0.88656,0.0160942195216194,
,,,-0.88652,0.00885803974233568,
,,,-0.88648,0.00162185996305197,
,,,-0.88644,-0.00159421993885189,
,,,-0.8864,-0.0120464796200395,
,,,-0.88636,-0.0128504995955154,
,,,-0.88632,-0.024106779252179,
,,,-0.88628,-0.0200866793747991,
,,,-0.88624,-0.024106779252179,
,,,-0.8862,-0.0200866793747991,
,,,-0.88616,-0.0208906993502751,
,,,-0.88612,-0.0104384396690875,
,,,-0.88608,-0.00722235976718366,
,,,-0.88604,-0.00802637974265963,
,,,-0.886,-0.00400627986527979,
,,,-0.88596,0.00644597981590778,
,,,-0.88592,0.0104660796932876,
,,,-0.88588,0.0112700996687636,
,,,-0.88584,0.0168982394970953,
,,,-0.8858,0.0217223593499511,
,,,-0.88576,0.0281545191537589,
,,,-0.88572,0.0160942195216194,
,,,-0.88568,0.0225263793254271,
,,,-0.88564,0.0233303993009031,
,,,-0.8856,0.0177022594725713,
,,,-0.88556,0.0144861795706674,
,,,-0.88552,0.00724999979138374,
,,,-0.88548,0.00564195984043181,
,,,-0.88544,-0.000790199963375926,
,,,-0.8854,-0.0112424596445635,
,,,-0.88536,-0.0144585395464674,
,,,-0.88532,-0.0144585395464674,
,,,-0.88528,-0.022498739301227,
,,,-0.88524,-0.0200866793747991,
,,,-0.8852,-0.022498739301227,
,,,-0.88516,-0.0088303997181356,
,,,-0.88512,-0.0160665794974193,
,,,-0.88508,-0.0112424596445635,
,,,-0.88504,-0.0112424596445635,
,,,-0.885,-0.00481029984075576,
,,,-0.88496,0.00242587993852794,
,,,-0.88492,0.0104660796932876,
,,,-0.88488,0.0128781396197155,
,,,-0.88484,0.0177022594725713,
,,,-0.8848,0.0185062794480473,
,,,-0.88476,0.0209183393744752,
,,,-0.88472,0.0225263793254271,
,,,-0.88468,0.024134419276379,
,,,-0.88464,0.0225263793254271,
,,,-0.8846,0.0217223593499511,
,,,-0.88456,0.0120741196442395,
,,,-0.88452,0.00403391988947988,
,,,-0.88448,0.000817839987576008,
,,,-0.88444,-0.00159421993885189,
,,,-0.8844,-0.00722235976718366,
,,,-0.88436,-0.0184786394238472,
,,,-0.88432,-0.0184786394238472,
,,,-0.88428,-0.022498739301227,
,,,-0.88424,-0.0265188391786069,
,,,-0.8842,-0.0152625595219433,
,,,-0.88416,-0.023302759276703,
,,,-0.88412,-0.0168705994728953,
,,,-0.88408,-0.0128504995955154,
,,,-0.88404,-0.00400627986527979,
,,,-0.884,-0.00239823991432786,
,,,-0.88396,0.00483793986495584,
,,,-0.88392,1.38200121000409E-05,
,,,-0.88388,0.0289585391292349,
,,,-0.88384,0.0160942195216194,
,,,-0.8838,0.0233303993009031,
,,,-0.88376,0.024938439251855,
,,,-0.88372,0.0289585391292349,
,,,-0.88368,0.0225263793254271,
,,,-0.88364,0.0313705990556628,
,,,-0.8836,0.0185062794480473,
,,,-0.88356,0.0233303993009031,
,,,-0.88352,0.00885803974233568,
,,,-0.88348,0.0152901995461434,
,,,-0.88344,-0.00239823991432786,
,,,-0.8834,-0.0120464796200395,
,,,-0.88336,-0.0337550189578906,
,,,-0.88332,-0.000790199963375926,
,,,-0.88328,-0.023302759276703,
,,,-0.88324,-0.0192826593993232,
,,,-0.8832,-0.0458153185900301,
,,,-0.88316,-0.0192826593993232,
,,,-0.88312,-0.0136545195709914,
,,,-0.88308,-0.023302759276703,
,,,-0.88304,-0.0152625595219433,
,,,-0.883,-0.00641833979170769,
,,,-0.88296,0.00564195984043181,
,,,-0.88292,0.00885803974233568,
,,,-0.88288,0.0128781396197155,
,,,-0.88284,0.0217223593499511,
,,,-0.8828,0.0193102994235232,
,,,-0.88276,0.025742459227331,
,,,-0.88272,0.0273504991782829,
,,,-0.88268,0.0313705990556628,
,,,-0.88264,0.0225263793254271,
,,,-0.8826,0.0193102994235232,
,,,-0.88256,0.0112700996687636,
,,,-0.88252,0.0112700996687636,
,,,-0.88248,0.0112700996687636,
,,,-0.88244,-0.00722235976718366,
,,,-0.8824,-0.0120464796200395,
,,,-0.88236,-0.0136545195709914,
,,,-0.88232,-0.0208906993502751,
,,,-0.88228,-0.0136545195709914,
,,,-0.88224,-0.0321469790069386,
,,,-0.8822,-0.0192826593993232,
,,,-0.88216,-0.0176746194483712,
,,,-0.88212,-0.0208906993502751,
,,,-0.88208,-0.0144585395464674,
,,,-0.88204,-0.0136545195709914,
,,,-0.882,-0.00400627986527979,
,,,-0.88196,0.00322989991400391,
,,,-0.88192,0.00644597981590778,
,,,-0.88188,0.00966205971781164,
,,,-0.88184,0.0217223593499511,
,,,-0.8818,0.025742459227331,
,,,-0.88176,0.0217223593499511,
,,,-0.88172,0.0273504991782829,
,,,-0.88168,0.0209183393744752,
,,,-0.88164,0.024938439251855,
,,,-0.8816,0.0136821595951915,
,,,-0.88156,0.0168982394970953,
,,,-0.88152,0.0136821595951915,
,,,-0.88148,0.00644597981590778,
,,,-0.88144,-0.0088303997181356,
,,,-0.8814,-0.0144585395464674,
,,,-0.88136,-0.0192826593993232,
,,,-0.88132,-0.0216947193257511,
,,,-0.88128,-0.0144585395464674,
,,,-0.88124,-0.0200866793747991,
,,,-0.8812,-0.0176746194483712,
,,,-0.88116,-0.0249107992276549,
,,,-0.88112,-0.0160665794974193,
,,,-0.88108,-0.0128504995955154,
,,,-0.88104,-0.00481029984075576,
,,,-0.881,-0.0128504995955154,
,,,-0.88096,-0.00481029984075576,
,,,-0.88092,0.00724999979138374,
,,,-0.88088,0.0128781396197155,
,,,-0.88084,0.0144861795706674,
,,,-0.8808,0.0201143193989992,
,,,-0.88076,0.0217223593499511,
,,,-0.88072,0.0209183393744752,
,,,-0.88068,0.024938439251855,
,,,-0.88064,0.0209183393744752,
